uid,scene_id,damage_label,latitude,longitude,street_address,house_number,road,city,county,state,postcode,country,display_name,geocoder_source,geocoder_error
c56bd5f9-035e-4f5e-8908-980b25d32e12,hurricane-harvey_00000483,no-damage,29.746962,-95.535455,9532 Briar Forest Drive,9532,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9532, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
fa4f95f9-a8ed-4485-b44c-ac157dd1e994,hurricane-harvey_00000483,no-damage,29.7472069,-95.5359964,9566 Briar Forest Drive,9566,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9566, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
c5254534-a780-4267-8dde-5810161dc4f6,hurricane-harvey_00000483,no-damage,29.7467136,-95.5357595,9546 Briar Forest Drive,9546,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9546, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
8a10214d-30a0-4038-9b3f-76e7a96c1343,hurricane-harvey_00000483,no-damage,29.7467989,-95.5357099,9546 Briar Forest Drive,9546,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9546, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
f60f0467-b1c8-4287-9db5-bbcdd2cbb0fb,hurricane-harvey_00000483,no-damage,29.746859,-95.5356493,9544 Briar Forest Drive,9544,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9544, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
140e2f60-a3c7-4891-aa13-b61b81f45377,hurricane-harvey_00000483,no-damage,29.7467153,-95.5349377,9504 Briar Forest Drive,9504,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9504, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
a2afec54-3c20-4cd6-91fc-c778536a51bd,hurricane-harvey_00000483,no-damage,29.7470932,-95.5358499,9556 Briar Forest Drive,9556,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9556, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
831065c0-3601-4e1f-a1f5-a2298c835877,hurricane-harvey_00000483,no-damage,29.7471114,-95.535575,9544 Briar Forest Drive,9544,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9544, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
cc35025d-59d1-4178-bd45-0a734ee34199,hurricane-harvey_00000483,no-damage,29.7464113,-95.5345518,9492 Briar Forest Drive,9492,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9492, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
c087077e-7030-4992-8128-f34dca59434b,hurricane-harvey_00000483,no-damage,29.7464974,-95.5344905,9487 Briar Forest Drive,9487,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9487, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
cbfc9e9c-db3e-48ec-b056-66b91e549063,hurricane-harvey_00000483,no-damage,29.7468166,-95.5352128,9520 Briar Forest Drive,9520,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9520, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
07ff2f06-a794-4e35-8c05-b62d1d679bd7,hurricane-harvey_00000483,no-damage,29.7469663,-95.5354155,9530 Briar Forest Drive,9530,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9530, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
9bfbdf60-813d-4807-9378-732aa3f66ebc,hurricane-harvey_00000483,no-damage,29.746902,-95.5349299,9506 Briar Forest Drive,9506,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9506, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
fd055901-fd0d-4506-95b6-c07a069fc82c,hurricane-harvey_00000483,no-damage,29.7469253,-95.5347096,9498 Briar Forest Drive,9498,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9498, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
5b68e16f-651b-4981-ae22-96039d4e069a,hurricane-harvey_00000483,no-damage,29.746554,-95.5347716,9500 Briar Forest Drive,9500,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9500, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
6f90f2d9-568d-4a8b-a7e6-31c1447b2baf,hurricane-harvey_00000483,no-damage,29.7466062,-95.534603,9497 Briar Forest Drive,9497,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9497, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
a4c069c6-16d6-4d24-81d8-b55d1ddc857a,hurricane-harvey_00000483,no-damage,29.7465975,-95.5343424,9474 Briar Forest Drive,9474,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9474, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
ec1adda5-b697-4c9d-bd2a-6d51c4e4e97e,hurricane-harvey_00000483,no-damage,29.7466675,-95.5343503,9475 Briar Forest Drive,9475,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9475, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
538b1f7b-f7a4-4905-b2ac-764fdf5117ff,hurricane-harvey_00000483,no-damage,29.7468466,-95.5346759,9498 Briar Forest Drive,9498,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9498, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
01817a86-e13f-4d03-a32f-81b223359a6a,hurricane-harvey_00000483,no-damage,29.7469994,-95.5349064,9506 Briar Forest Drive,9506,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9506, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
f3462dea-044b-4ade-8091-64ddc646915a,hurricane-harvey_00000483,no-damage,29.7471467,-95.5350688,9514 Briar Forest Drive,9514,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9514, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
7cc4eb25-f807-457f-885a-449e557b30ae,hurricane-harvey_00000483,no-damage,29.7466695,-95.5341549,9466 Briar Forest Drive,9466,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9466, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
1713c623-bbb1-4e27-abf2-08909e77f4c1,hurricane-harvey_00000483,no-damage,29.7467091,-95.5340421,9464 Briar Forest Drive,9464,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9464, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
f29ca40a-b6dd-4c70-a98e-6862e273023b,hurricane-harvey_00000483,no-damage,29.7468589,-95.534274,9469 Briar Forest Drive,9469,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9469, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
5f84e3b4-2a28-434f-a926-3dc0cf5aabdd,hurricane-harvey_00000483,no-damage,29.7467128,-95.5335609,9412 Briar Forest Drive,9412,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9412, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
d848e70d-a129-4d53-9b1a-ca15e6fe0411,hurricane-harvey_00000483,no-damage,29.7469589,-95.5340923,9464 Briar Forest Drive,9464,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9464, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
5c078d2d-e454-4263-847a-e825eadcd31d,hurricane-harvey_00000483,no-damage,29.7469251,-95.5337117,9424 Briar Forest Drive,9424,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9424, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
85b2ba81-a292-41f5-877e-ff1f3da9d299,hurricane-harvey_00000483,no-damage,29.7471911,-95.5343488,9476 Briar Forest Drive,9476,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9476, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
c84eb264-3eae-4d94-ac9c-a34c08215896,hurricane-harvey_00000483,no-damage,29.746639,-95.5339155,9456 Briar Forest Drive,9456,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9456, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
36efd017-3591-468b-acbf-e077f3da94e6,hurricane-harvey_00000483,no-damage,29.7465207,-95.5332261,9380 Briar Forest Drive,9380,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9380, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
ce95d04c-12b1-4d9b-9980-af4d0b947602,hurricane-harvey_00000483,no-damage,29.7467609,-95.5336608,9422 Briar Forest Drive,9422,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9422, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
f0acc87c-085e-446b-a386-ec2a37016eb6,hurricane-harvey_00000483,no-damage,29.7468221,-95.5335326,9406 Briar Forest Drive,9406,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9406, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
5c6c0a47-8df8-4ab1-9489-40408eb471b3,hurricane-harvey_00000483,no-damage,29.7468862,-95.533416,9392 Briar Forest Drive,9392,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9392, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
a657a209-876e-47fc-9d1c-23ba13d246e2,hurricane-harvey_00000483,no-damage,29.7470821,-95.5336994,9420 Briar Forest Drive,9420,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9420, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
e1c81ed4-e98e-4038-9adf-5f4619e3168f,hurricane-harvey_00000483,no-damage,29.7471803,-95.5336685,9414 Briar Forest Drive,9414,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9414, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
ff69829c-ca81-495b-8363-f2c0a963a02e,hurricane-harvey_00000483,no-damage,29.74668,-95.5329417,9344 Briar Forest Drive,9344,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9344, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
cceadf90-0277-4f07-9bb2-2d51ad4d4311,hurricane-harvey_00000483,no-damage,29.7472898,-95.5347166,9500 Briar Forest Drive,9500,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9500, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
7ca33234-4b17-4109-90a3-4172a89c9cb5,hurricane-harvey_00000483,no-damage,29.7475029,-95.5351621,9555 Bayou Brook Street,9555,Bayou Brook Street,Houston,Harris County,Texas,77063,United States,"9555, Bayou Brook Street, Woodlake Forest, Houston, Harris County, Texas, 77063, United States",nominatim,
9a53b9fb-4399-498d-baa4-72c4288c82ff,hurricane-harvey_00000483,no-damage,29.7469095,-95.5330489,9348 Briar Forest Drive,9348,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9348, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
423f3e87-afaa-47ac-8376-fc7c06bee7cc,hurricane-harvey_00000483,no-damage,29.7473819,-95.5343568,9503 Bayou Brook Street,9503,Bayou Brook Street,Houston,Harris County,Texas,77063,United States,"9503, Bayou Brook Street, Woodlake Forest, Houston, Harris County, Texas, 77063, United States",nominatim,
90a2e6e9-a6e2-4e36-8a53-f65a3bb7397e,hurricane-harvey_00000483,no-damage,29.7470364,-95.5330427,9344 Briar Forest Drive,9344,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9344, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
0e6a5425-b0c7-4e57-8204-e44bddd64d65,hurricane-harvey_00000483,no-damage,29.7474838,-95.5342072,9501 Bayou Brook Street,9501,Bayou Brook Street,Houston,Harris County,Texas,77063,United States,"9501, Bayou Brook Street, Woodlake Forest, Houston, Harris County, Texas, 77063, United States",nominatim,
e79a95ab-d6f3-4342-8f39-9a3891431de3,hurricane-harvey_00000483,no-damage,29.7475143,-95.5341715,9501 Bayou Brook Street,9501,Bayou Brook Street,Houston,Harris County,Texas,77063,United States,"9501, Bayou Brook Street, Woodlake Forest, Houston, Harris County, Texas, 77063, United States",nominatim,
514ce17e-5cbd-42fd-a70d-34edd1457c2c,hurricane-harvey_00000483,no-damage,29.7474316,-95.5336842,9501 Bayou Brook Street,9501,Bayou Brook Street,Houston,Harris County,Texas,77063,United States,"9501, Bayou Brook Street, Woodlake Forest, Houston, Harris County, Texas, 77063, United States",nominatim,
b7627bda-3b1f-497b-b564-53f40dc265bb,hurricane-harvey_00000483,no-damage,29.7473034,-95.5350138,9514 Briar Forest Drive,9514,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9514, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
24065ca3-be7c-45b4-b5d3-f046ab06e312,hurricane-harvey_00000483,no-damage,29.7474796,-95.5356203,9583 Bayou Brook Street,9583,Bayou Brook Street,Houston,Harris County,Texas,77063,United States,"9583, Bayou Brook Street, Woodlake Forest, Houston, Harris County, Texas, 77063, United States",nominatim,
93b21364-a2b8-49a3-b96f-9af76c14cf36,hurricane-harvey_00000483,no-damage,29.7473862,-95.5353302,9530 Briar Forest Drive,9530,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9530, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
3106bec2-a18e-4c12-9817-71d450d457d8,hurricane-harvey_00000483,no-damage,29.7475308,-95.5358594,9599 Bayou Brook Street,9599,Bayou Brook Street,Houston,Harris County,Texas,77063,United States,"9599, Bayou Brook Street, Woodlake Forest, Houston, Harris County, Texas, 77063, United States",nominatim,
44246bb3-9dce-44b6-ac77-1e136b366c21,hurricane-harvey_00000483,no-damage,29.7475442,-95.5359637,9605 Bayou Brook Street,9605,Bayou Brook Street,Houston,Harris County,Texas,77063,United States,"9605, Bayou Brook Street, Woodlake Forest, Houston, Harris County, Texas, 77063, United States",nominatim,
7160a9b0-f4b2-4d9b-a409-e3dbd668c87a,hurricane-harvey_00000483,no-damage,29.7476336,-95.5363144,9653 Bayou Brook Street,9653,Bayou Brook Street,Houston,Harris County,Texas,77063,United States,"9653, Bayou Brook Street, Woodlake Forest, Houston, Harris County, Texas, 77063, United States",nominatim,
472bfe41-220e-4bb0-b861-a307ce38d69d,hurricane-harvey_00000483,no-damage,29.7477218,-95.5364746,9659 Bayou Brook Street,9659,Bayou Brook Street,Houston,Harris County,Texas,77063,United States,"9659, Bayou Brook Street, Woodlake Forest, Houston, Harris County, Texas, 77063, United States",nominatim,
29fcb067-cfda-4c1b-9a1a-bfebedf43086,hurricane-harvey_00000483,no-damage,29.747363,-95.5355341,9546 Briar Forest Drive,9546,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9546, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
85a4903f-efac-48aa-94c4-254db1a385ae,hurricane-harvey_00000483,no-damage,29.7472885,-95.5345609,9494 Briar Forest Drive,9494,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9494, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
b4489ca1-4c40-4989-8af6-9e9d4024b357,hurricane-harvey_00000483,no-damage,29.7473435,-95.5345377,9513 Bayou Brook Street,9513,Bayou Brook Street,Houston,Harris County,Texas,77063,United States,"9513, Bayou Brook Street, Woodlake Forest, Houston, Harris County, Texas, 77063, United States",nominatim,
c9652e01-0801-4030-a96b-1d86dab42705,hurricane-harvey_00000483,no-damage,29.7473736,-95.5344189,9507 Bayou Brook Street,9507,Bayou Brook Street,Houston,Harris County,Texas,77063,United States,"9507, Bayou Brook Street, Woodlake Forest, Houston, Harris County, Texas, 77063, United States",nominatim,
27840e93-0039-44a2-b9b0-b69bdad5cadc,hurricane-harvey_00000483,no-damage,29.7473305,-95.5340935,9501 Bayou Brook Street,9501,Bayou Brook Street,Houston,Harris County,Texas,77063,United States,"9501, Bayou Brook Street, Woodlake Forest, Houston, Harris County, Texas, 77063, United States",nominatim,
76f681b1-246e-4107-82fb-438f397efe57,hurricane-harvey_00000483,no-damage,29.7473246,-95.5339043,9501 Bayou Brook Street,9501,Bayou Brook Street,Houston,Harris County,Texas,77063,United States,"9501, Bayou Brook Street, Woodlake Forest, Houston, Harris County, Texas, 77063, United States",nominatim,
702d99ae-7019-4972-aa72-d0a28b2867f4,hurricane-harvey_00000483,no-damage,29.7475277,-95.5343817,9505 Bayou Brook Street,9505,Bayou Brook Street,Houston,Harris County,Texas,77063,United States,"9505, Bayou Brook Street, Woodlake Forest, Houston, Harris County, Texas, 77063, United States",nominatim,
1b2dc2b7-c1fc-4a68-8503-64fa4ddb0145,hurricane-harvey_00000483,no-damage,29.7475895,-95.5344017,9507 Bayou Brook Street,9507,Bayou Brook Street,Houston,Harris County,Texas,77063,United States,"9507, Bayou Brook Street, Woodlake Forest, Houston, Harris County, Texas, 77063, United States",nominatim,
5256236b-7558-41bc-a0d1-bb8bbb7b3274,hurricane-harvey_00000483,no-damage,29.7474809,-95.5338144,9501 Bayou Brook Street,9501,Bayou Brook Street,Houston,Harris County,Texas,77063,United States,"9501, Bayou Brook Street, Woodlake Forest, Houston, Harris County, Texas, 77063, United States",nominatim,
6053fdf4-becd-40e6-9442-09bb94c921b3,hurricane-harvey_00000483,no-damage,29.7475426,-95.5336415,9501 Bayou Brook Street,9501,Bayou Brook Street,Houston,Harris County,Texas,77063,United States,"9501, Bayou Brook Street, Woodlake Forest, Houston, Harris County, Texas, 77063, United States",nominatim,
8cba3a7c-084f-4c59-ba9a-90a878364084,hurricane-harvey_00000483,no-damage,29.7475137,-95.5334442,Bayou Brook Street,,Bayou Brook Street,Houston,Harris County,Texas,77063,United States,"Bayou Brook Street, Woodlake Forest, Houston, Harris County, Texas, 77063, United States",nominatim,
66f58203-b347-4ff6-a8cf-26eb6c400975,hurricane-harvey_00000483,no-damage,29.7474759,-95.5332175,Doliver Point Townhomes,,Doliver Point Townhomes,Houston,Harris County,Texas,77063,United States,"Doliver Point Townhomes, Houston, Harris County, Texas, 77063, United States",nominatim,
c95977c9-5fb4-46e7-8927-9ac5c04d3682,hurricane-harvey_00000483,no-damage,29.747588,-95.5334764,9501 Bayou Brook Street,9501,Bayou Brook Street,Houston,Harris County,Texas,77063,United States,"9501, Bayou Brook Street, Woodlake Forest, Houston, Harris County, Texas, 77063, United States",nominatim,
c6ae2411-7940-478c-b6a9-39eb8b543bdd,hurricane-harvey_00000483,no-damage,29.746508,-95.5369095,9595 Briar Forest Drive,9595,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9595, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
437f696b-7cd1-4ee8-9b39-c64715c34bf3,hurricane-harvey_00000483,no-damage,29.7463396,-95.5373017,Briar Forest Drive,,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
5313cf93-df11-4f7e-b5b0-bc5541d5de69,hurricane-harvey_00000483,no-damage,29.7463213,-95.5365016,Briar Forest Drive,,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
c66e9eb4-7153-47f4-8a24-6e22f20d9a16,hurricane-harvey_00000483,no-damage,29.7462069,-95.5359632,9549 Briar Forest Drive,9549,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9549, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
06d85050-127c-4e4b-9661-d36417ef6554,hurricane-harvey_00000483,no-damage,29.7461695,-95.5355923,9533 Briar Forest Drive,9533,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9533, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
5653e69d-9995-45ef-8846-42714ee27b51,hurricane-harvey_00000483,no-damage,29.7459713,-95.535445,Briar Forest Drive,,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
5b5af0b9-8809-43b6-9892-16acfdece28b,hurricane-harvey_00000483,no-damage,29.7459407,-95.5350252,Tanglewilde Avenue,,Tanglewilde Avenue,Houston,Harris County,Texas,77063,United States,"Tanglewilde Avenue, Houston, Harris County, Texas, 77063, United States",nominatim,
61306899-9429-46bf-a36d-16b1f808afcd,hurricane-harvey_00000483,no-damage,29.7459391,-95.5360474,9549 Briar Forest Drive,9549,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"9549, Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
09db399b-293c-4513-94c5-210c7151b13c,hurricane-harvey_00000483,no-damage,29.7456545,-95.5362787,Woodlake Lane,,Woodlake Lane,Houston,Harris County,Texas,77063,United States,"Woodlake Lane, The Oaks of Woodlake, Houston, Harris County, Texas, 77063, United States",nominatim,
0d4602b2-7f06-4202-aa32-a1f867f8f45f,hurricane-harvey_00000483,no-damage,29.7459453,-95.5364901,Briar Forest Drive,,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
1cc89231-6c86-418b-8220-d30623ae8cfe,hurricane-harvey_00000483,no-damage,29.7458405,-95.5369242,Briar Forest Drive,,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
c35808a3-dc25-476e-aa71-4d518f07fa47,hurricane-harvey_00000483,no-damage,29.7456178,-95.5371888,Woodlake Lane,,Woodlake Lane,Houston,Harris County,Texas,77063,United States,"Woodlake Lane, The Oaks of Woodlake, Houston, Harris County, Texas, 77063, United States",nominatim,
9c3ea3d4-5a04-4700-b2e6-aa821bf191a0,hurricane-harvey_00000483,no-damage,29.7460133,-95.5373448,Briar Forest Drive,,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
bd61501b-ed52-4a2b-b337-a08bb24c024f,hurricane-harvey_00000483,no-damage,29.7457783,-95.536517,Briar Forest Drive,,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
5ce0a3be-027c-4769-af00-d95013c11667,hurricane-harvey_00000483,no-damage,29.7454836,-95.5369938,Woodlake Lane,,Woodlake Lane,Houston,Harris County,Texas,77063,United States,"Woodlake Lane, The Oaks of Woodlake, Houston, Harris County, Texas, 77063, United States",nominatim,
608bad53-ee33-40be-9902-67bf56f3af22,hurricane-harvey_00000483,no-damage,29.7453934,-95.5363381,Woodlake Lane,,Woodlake Lane,Houston,Harris County,Texas,77063,United States,"Woodlake Lane, The Oaks of Woodlake, Houston, Harris County, Texas, 77063, United States",nominatim,
b57eb1ae-9d9e-42e6-8d1a-efa0c9e0c375,hurricane-harvey_00000483,no-damage,29.7457319,-95.5362931,Briar Forest Drive,,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
599ec747-7be9-4453-8aa2-9fd2ab309afc,hurricane-harvey_00000483,no-damage,29.7453573,-95.5357742,Woodlake Lane,,Woodlake Lane,Houston,Harris County,Texas,77063,United States,"Woodlake Lane, The Oaks of Woodlake, Houston, Harris County, Texas, 77063, United States",nominatim,
8b75d397-317d-437e-b355-791adeac2e57,hurricane-harvey_00000483,no-damage,29.7449994,-95.5352205,Woodlake Lane,,Woodlake Lane,Houston,Harris County,Texas,77063,United States,"Woodlake Lane, The Oaks of Woodlake, Houston, Harris County, Texas, 77063, United States",nominatim,
f6776502-27b0-4785-aead-2e0b6e39af75,hurricane-harvey_00000483,no-damage,29.7453301,-95.5355977,Woodlake Lane,,Woodlake Lane,Houston,Harris County,Texas,77063,United States,"Woodlake Lane, The Oaks of Woodlake, Houston, Harris County, Texas, 77063, United States",nominatim,
74739514-c96a-4ca8-b8b4-ee232f36f8db,hurricane-harvey_00000483,no-damage,29.7455508,-95.5352409,Tanglewilde Avenue,,Tanglewilde Avenue,Houston,Harris County,Texas,77063,United States,"Tanglewilde Avenue, Houston, Harris County, Texas, 77063, United States",nominatim,
55ed5ade-e29b-48cb-b69e-5058be25f6fd,hurricane-harvey_00000483,no-damage,29.7457054,-95.5355314,Briar Forest Drive,,Briar Forest Drive,Houston,Harris County,Texas,77063,United States,"Briar Forest Drive, Houston, Harris County, Texas, 77063, United States",nominatim,
c7b1a22e-56b2-4979-a81e-71d0deb4fb64,hurricane-harvey_00000483,no-damage,29.745432,-95.5360096,Woodlake Lane,,Woodlake Lane,Houston,Harris County,Texas,77063,United States,"Woodlake Lane, The Oaks of Woodlake, Houston, Harris County, Texas, 77063, United States",nominatim,
569d79da-8375-460f-855b-ec3247d30842,hurricane-harvey_00000483,no-damage,29.7453242,-95.53543,Woodlake Lane,,Woodlake Lane,Houston,Harris County,Texas,77063,United States,"Woodlake Lane, The Oaks of Woodlake, Houston, Harris County, Texas, 77063, United States",nominatim,
eb4048f2-d9e0-4e6d-b50b-b11350e69564,hurricane-harvey_00000483,no-damage,29.7453881,-95.5353149,Woodlake Lane,,Woodlake Lane,Houston,Harris County,Texas,77063,United States,"Woodlake Lane, The Oaks of Woodlake, Houston, Harris County, Texas, 77063, United States",nominatim,
6b8430bb-efe9-44bf-a1fe-6d04898dfffe,hurricane-harvey_00000483,no-damage,29.7453129,-95.5348035,Tanglewilde Avenue,,Tanglewilde Avenue,Houston,Harris County,Texas,77063,United States,"Tanglewilde Avenue, Houston, Harris County, Texas, 77063, United States",nominatim,
d28baa69-1ed1-4789-8a67-fde242d6762e,hurricane-harvey_00000483,no-damage,29.7451596,-95.5352747,Woodlake Lane,,Woodlake Lane,Houston,Harris County,Texas,77063,United States,"Woodlake Lane, The Oaks of Woodlake, Houston, Harris County, Texas, 77063, United States",nominatim,
b133b2b9-5fd9-4f0e-b472-17e45bd881ce,hurricane-harvey_00000483,no-damage,29.7446897,-95.5351403,1999 Tanglewilde Street,1999,Tanglewilde Street,Houston,Harris County,Texas,77063,United States,"1999, Tanglewilde Street, Houston, Harris County, Texas, 77063, United States",nominatim,
334b3c7e-ee36-416c-9757-cb8d3505c8ee,hurricane-harvey_00000483,no-damage,29.7448252,-95.5357891,Woodlake Lane,,Woodlake Lane,Houston,Harris County,Texas,77063,United States,"Woodlake Lane, The Oaks of Woodlake, Houston, Harris County, Texas, 77063, United States",nominatim,
cbd9685c-f356-4ef8-9c8c-b13d3274e29d,hurricane-harvey_00000483,no-damage,29.7447233,-95.5356814,Woodlake Lane,,Woodlake Lane,Houston,Harris County,Texas,77063,United States,"Woodlake Lane, The Oaks of Woodlake, Houston, Harris County, Texas, 77063, United States",nominatim,
ef616478-0f4e-43ed-a986-1a3e6ac2cec0,hurricane-harvey_00000483,no-damage,29.7448018,-95.5363882,Woodlake Lane,,Woodlake Lane,Houston,Harris County,Texas,77063,United States,"Woodlake Lane, The Oaks of Woodlake, Houston, Harris County, Texas, 77063, United States",nominatim,
48d4bfba-9b3f-4f2b-91e6-85198965ca95,hurricane-harvey_00000483,no-damage,29.7448301,-95.53684,Woodlake Lane,,Woodlake Lane,Houston,Harris County,Texas,77063,United States,"Woodlake Lane, The Oaks of Woodlake, Houston, Harris County, Texas, 77063, United States",nominatim,
